"cat01_code","確報・集計項目","cat02_code","産業分類","area_code","区市郡","unit","value"
"010000000","事業所数","2","小売業計","20211","中野市","","544"
"010000000","事業所数","2","小売業計","20212","大町市","","343"
"010000000","事業所数","2","小売業計","20213","飯山市","","313"
"010000000","事業所数","2","小売業計","20214","茅野市","","472"
"010000000","事業所数","2","小売業計","20215","塩尻市","","579"
"010000000","事業所数","2","小売業計","20217","佐久市","","1080"
"010000000","事業所数","2","小売業計","20218","千曲市","","565"
"010000000","事業所数","2","小売業計","20219","東御市","","243"
"010000000","事業所数","2","小売業計","20220","安曇野市","","814"
"010000000","事業所数","2","小売業計","21000","岐阜県","","20835"
"010000000","事業所数","2","小売業計","21201","岐阜市","","4249"
"010000000","事業所数","2","小売業計","21202","大垣市","","1761"
"010000000","事業所数","2","小売業計","21203","高山市","","1454"
"010000000","事業所数","2","小売業計","21204","多治見市","","950"
"010000000","事業所数","2","小売業計","21205","関市","","939"
"010000000","事業所数","2","小売業計","21206","中津川市","","938"
"010000000","事業所数","2","小売業計","21207","美濃市","","244"
"010000000","事業所数","2","小売業計","21208","瑞浪市","","425"
"010000000","事業所数","2","小売業計","21209","羽島市","","497"
"010000000","事業所数","2","小売業計","21210","恵那市","","657"
"010000000","事業所数","2","小売業計","21211","美濃加茂市","","515"
"010000000","事業所数","2","小売業計","21212","土岐市","","647"
"010000000","事業所数","2","小売業計","21213","各務原市","","1020"
"010000000","事業所数","2","小売業計","21214","可児市","","719"
"010000000","事業所数","2","小売業計","21215","山県市","","247"
"010000000","事業所数","2","小売業計","21216","瑞穂市","","306"
"010000000","事業所数","2","小売業計","21217","飛騨市","","377"
"010000000","事業所数","2","小売業計","21218","本巣市","","473"
"010000000","事業所数","2","小売業計","21219","郡上市","","635"
"010000000","事業所数","2","小売業計","21220","下呂市","","559"
"010000000","事業所数","2","小売業計","21221","海津市","","421"
"010000000","事業所数","2","小売業計","22000","静岡県","","36786"
"010000000","事業所数","2","小売業計","22100","静岡市","","7571"
"010000000","事業所数","2","小売業計","22101","葵区","","3331"
"010000000","事業所数","2","小売業計","22102","駿河区","","1631"
"010000000","事業所数","2","小売業計","22103","清水区","","2609"
"010000000","事業所数","2","小売業計","22130","浜松市","","7081"
"010000000","事業所数","2","小売業計","22131","中区","","2720"
"010000000","事業所数","2","小売業計","22132","東区","","1056"
"010000000","事業所数","2","小売業計","22133","西区","","856"
"010000000","事業所数","2","小売業計","22134","南区","","557"
"010000000","事業所数","2","小売業計","22135","北区","","779"
"010000000","事業所数","2","小売業計","22136","浜北区","","636"
"010000000","事業所数","2","小売業計","22137","天竜区","","477"
"010000000","事業所数","2","小売業計","22203","沼津市","","2078"
"010000000","事業所数","2","小売業計","22205","熱海市","","586"
"010000000","事業所数","2","小売業計","22206","三島市","","1038"
"010000000","事業所数","2","小売業計","22207","富士宮市","","1167"
"010000000","事業所数","2","小売業計","22208","伊東市","","999"
"010000000","事業所数","2","小売業計","22209","島田市","","949"
"010000000","事業所数","2","小売業計","22210","富士市","","2135"
"010000000","事業所数","2","小売業計","22211","磐田市","","1301"
"010000000","事業所数","2","小売業計","22212","焼津市","","1212"
"010000000","事業所数","2","小売業計","22213","掛川市","","1055"
"010000000","事業所数","2","小売業計","22214","藤枝市","","1229"
"010000000","事業所数","2","小売業計","22215","御殿場市","","865"
"010000000","事業所数","2","小売業計","22216","袋井市","","703"
"010000000","事業所数","2","小売業計","22219","下田市","","483"
"010000000","事業所数","2","小売業計","22220","裾野市","","368"
"010000000","事業所数","2","小売業計","22221","湖西市","","331"
"010000000","事業所数","2","小売業計","22222","伊豆市","","454"
"010000000","事業所数","2","小売業計","22223","御前崎市","","333"
"010000000","事業所数","2","小売業計","22224","菊川市","","378"
"010000000","事業所数","2","小売業計","22225","伊豆の国市","","497"
"010000000","事業所数","2","小売業計","22226","牧之原市","","591"
"010000000","事業所数","2","小売業計","23000","愛知県","","57153"
"010000000","事業所数","2","小売業計","23100","名古屋市","","19759"
"010000000","事業所数","2","小売業計","23101","千種区","","1370"
"010000000","事業所数","2","小売業計","23102","東区","","884"
"010000000","事業所数","2","小売業計","23103","北区","","1219"
"010000000","事業所数","2","小売業計","23104","西区","","1324"
"010000000","事業所数","2","小売業計","23105","中村区","","1751"
"010000000","事業所数","2","小売業計","23106","中区","","2983"
"010000000","事業所数","2","小売業計","23107","昭和区","","1082"
"010000000","事業所数","2","小売業計","23108","瑞穂区","","869"
"010000000","事業所数","2","小売業計","23109","熱田区","","703"
"010000000","事業所数","2","小売業計","23110","中川区","","1477"
"010000000","事業所数","2","小売業計","23111","港区","","989"
"010000000","事業所数","2","小売業計","23112","南区","","1200"
"010000000","事業所数","2","小売業計","23113","守山区","","850"
"010000000","事業所数","2","小売業計","23114","緑区","","1153"
"010000000","事業所数","2","小売業計","23115","名東区","","950"
"010000000","事業所数","2","小売業計","23116","天白区","","955"
"010000000","事業所数","2","小売業計","23201","豊橋市","","3159"
"010000000","事業所数","2","小売業計","23202","岡崎市","","2848"
"010000000","事業所数","2","小売業計","23203","一宮市","","2785"
"010000000","事業所数","2","小売業計","23204","瀬戸市","","923"
"010000000","事業所数","2","小売業計","23205","半田市","","1044"
"010000000","事業所数","2","小売業計","23206","春日井市","","1856"
"010000000","事業所数","2","小売業計","23207","豊川市","","1322"
"010000000","事業所数","2","小売業計","23208","津島市","","659"
"010000000","事業所数","2","小売業計","23209","碧南市","","655"
"010000000","事業所数","2","小売業計","23210","刈谷市","","1001"
"010000000","事業所数","2","小売業計","23211","豊田市","","2408"
"010000000","事業所数","2","小売業計","23212","安城市","","1263"
"010000000","事業所数","2","小売業計","23213","西尾市","","1046"
"010000000","事業所数","2","小売業計","23214","蒲郡市","","903"
"010000000","事業所数","2","小売業計","23215","犬山市","","539"
"010000000","事業所数","2","小売業計","23216","常滑市","","530"
"010000000","事業所数","2","小売業計","23217","江南市","","701"
"010000000","事業所数","2","小売業計","23219","小牧市","","980"
"010000000","事業所数","2","小売業計","23220","稲沢市","","957"
"010000000","事業所数","2","小売業計","23221","新城市","","534"
"010000000","事業所数","2","小売業計","23222","東海市","","703"
"010000000","事業所数","2","小売業計","23223","大府市","","495"
"010000000","事業所数","2","小売業計","23224","知多市","","451"
"010000000","事業所数","2","小売業計","23225","知立市","","531"
"010000000","事業所数","2","小売業計","23226","尾張旭市","","465"
"010000000","事業所数","2","小売業計","23227","高浜市","","328"
"010000000","事業所数","2","小売業計","23228","岩倉市","","331"
"010000000","事業所数","2","小売業計","23229","豊明市","","413"
"010000000","事業所数","2","小売業計","23230","日進市","","402"
"010000000","事業所数","2","小売業計","23231","田原市","","675"
"010000000","事業所数","2","小売業計","23232","愛西市","","365"
"010000000","事業所数","2","小売業計","23233","清須市","","417"
"010000000","事業所数","2","小売業計","23234","北名古屋市","","554"
"010000000","事業所数","2","小売業計","23235","弥富市","","323"
"010000000","事業所数","2","小売業計","24000","三重県","","17466"
"010000000","事業所数","2","小売業計","24201","津市","","2303"
"010000000","事業所数","2","小売業計","24202","四日市市","","2538"
"010000000","事業所数","2","小売業計","24203","伊勢市","","1730"
"010000000","事業所数","2","小売業計","24204","松阪市","","1702"
